38039	MARY CLARK	female	21	2012-08-13 09:30:40	UK	1	6
38040	MARCUS DAVIDSON	male	23	2012-05-02 16:33:14	GERMANY	0	69
38041	FIONA THOMAS	female	23	2012-03-19 12:25:32	USA	2	4
38042	LUCY ABEL	female	19	2013-02-09 14:23:13	CANADA	0	74
38043	HERBERT JACKSON	male	24	2011-02-17 08:39:01	UK	1	8
38044	LINDA THOMPSON	female	24	2011-01-31 09:00:10	USA	45	4
38045	JENNIFER JEFFERSON	female	19	2012-04-16 16:48:38	USA	0	2
38046	SANDRA OATES	female	27	2012-06-16 11:15:37	USA	3	8
38047	MARIA MAJOR	female	18	2013-02-23 16:38:27	USA	13	81
38048	DOROTHY CLARK	female	18	2011-09-07 19:32:52	USA	5	83
38049	ANN HALL	female	21	2011-02-21 18:16:32	GERMANY	0	1
38050	BETTY HARRISON	female	22	2011-12-04 02:21:08	USA	0	2
38051	ALISON MAJOR	female	22	2012-12-03 16:58:29	USA	0	10
38052	DEBORAH HARRISON	female	23	2011-08-02 15:54:48	USA	0	7
38053	FELICITY BROWN	female	26	2012-01-21 11:39:46	FRANCE	60	9
38054	SARAH TAYLOR	female	18	2011-05-23 02:23:37	EGYPT	0	5
38055	HELENA RODRIGUEZ	female	18	2011-01-07 12:01:23	USA	4	6
38056	GEORGE GRANT	male	22	2011-08-20 09:43:24	UK	0	34
38057	LUCY CLARK	female	23	2013-01-10 20:09:32	USA	5	52
38058	MICHELLE DAVIES	female	24	2012-11-06 14:50:28	UK	0	0
38059	MARY HALL	female	19	2011-03-16 11:30:08	UK	40	8
38060	KIMBERLY MARTINEZ	female	22	2012-01-28 16:54:43	USA	1	7
38061	KIMBERLY CLARKE	female	25	2011-10-04 18:26:22	USA	0	57
38062	JENNIFER KIRBY	female	28	2012-05-22 13:39:55	USA	0	9
38063	CHARLOTTE YORKE	female	18	2011-12-26 19:12:17	GERMANY	37	0
38064	EDGAR ANTHONY	male	18	2012-10-01 13:08:04	UK	0	97
38065	LAURA THOMPSON	female	24	2012-02-17 21:48:39	USA	75	4
38066	ALISON ANDERSON	female	18	2011-04-03 09:22:43	USA	0	71
38067	STEVEN LEE	male	21	2011-02-15 16:37:19	USA	0	1
38068	ALISON MOORE	female	22	2012-09-23 21:27:57	UK	59	5
38069	CHERYL ANDERSON	female	25	2012-04-16 07:51:28	USA	0	8
38070	SHARON MILLER	female	21	2011-10-27 12:42:49	FRANCE	0	51
38071	BETTY JEFFERSON	female	21	2012-08-23 03:37:29	UK	5	7
38072	LAURA HARRISON	female	21	2012-05-01 22:46:37	UK	1	2
38073	JESSICA STEVENS	female	18	2012-04-18 07:41:42	MEXICO	0	8
38074	FIONA HARRISON	female	27	2011-08-23 22:39:25	FRANCE	0	3
38075	SARAH YORKE	female	25	2011-08-12 05:47:43	USA	4	2
38076	MARIA CLARK	female	22	2011-06-02 15:52:17	USA	4	4
38077	HELENA WHITE	female	22	2011-03-24 16:57:57	FRANCE	0	44
38078	RUTH THOMAS	female	20	2011-07-10 09:25:07	UK	0	0
38079	DOROTHY THOMAS	female	18	2011-04-12 12:45:47	USA	25	95
38080	ANTHONY JACKSON	male	26	2012-07-07 12:47:56	USA	0	0
38081	ELIZABETH GRANT	female	19	2011-10-13 23:19:53	UK	49	9
38082	EDGAR GARCIA	male	20	2011-04-08 19:40:39	GERMANY	2	44
38083	MICHAEL THATCHER	male	23	2013-02-20 10:07:44	UK	0	5
38084	DOROTHY SMYTHE	female	27	2012-10-06 08:16:14	USA	3	22
38085	LUCY ABEL	female	22	2011-02-18 13:10:25	UK	3	7
38086	PATRICIA MARTIN	female	21	2012-09-10 07:24:18	GERMANY	0	9
38087	DEBORAH JOHNSON	female	19	2011-12-19 02:54:04	USA	1	4
38088	DONALD JONES	male	25	2011-03-19 07:50:42	USA	89	4
38089	WILLIAM KIRBY	male	21	2011-10-14 19:09:13	GERMANY	0	3
38090	KIMBERLY BURROWS	female	26	2012-03-06 15:33:34	USA	0	75
38091	FIONA CLARKSON	female	20	2011-04-16 12:31:57	FRANCE	0	57
38092	ANNA JOHNSON	female	21	2011-06-23 08:32:18	GERMANY	4	5
38093	TERRY BAKER	male	18	2012-06-25 18:33:23	USA	5	5
38094	ANNA WHITE	female	18	2011-04-20 02:32:12	UK	0	8
38095	ANNA WALKER	female	18	2012-04-22 04:39:35	FRANCE	5	47
38096	EVE EDWARDS	female	22	2011-11-16 07:14:22	UK	0	0
38097	CHARLOTTE JEFFRIES	female	19	2012-09-09 10:38:09	USA	4	53
38098	JESSICA OATES	female	21	2012-04-24 06:37:54	UK	82	13
38099	ANNA THATCHER	female	27	2011-09-20 21:31:32	UK	41	6
38100	JASON OATES	male	21	2011-08-01 21:26:57	USA	0	5
38101	LUCY WHITE	female	20	2011-05-10 10:33:04	CANADA	1	1
38102	BETTY EDWARDS	female	18	2012-02-05 09:26:18	FRANCE	6	4
38103	LISA RODRIGUEZ	female	24	2012-05-07 22:50:17	USA	5	79
38104	SARAH ANDERSON	female	21	2011-07-11 06:20:15	UK	0	5
38105	SUSAN BROWN	female	19	2012-09-30 17:49:07	USA	59	67
38106	ANNA WILSON	female	19	2012-07-28 11:54:07	UK	86	7
38107	ANNA MAJOR	female	20	2011-03-28 21:17:22	USA	1	3
38108	JENNIFER GARCIA	female	26	2011-04-20 05:50:58	GERMANY	3	4
38109	CAROL JEFFERSON	female	25	2011-08-04 16:57:41	USA	0	60
38110	JOSEPH KIRK	male	21	2011-09-08 07:15:17	EGYPT	3	10
38111	ROBYN ANTHONY	female	19	2012-03-07 05:53:53	FRANCE	2	31
38112	DEBORAH BURROWS	female	22	2012-12-29 21:28:31	CANADA	42	3
38113	BARBARA HARRISON	female	23	2011-10-31 23:00:05	USA	0	27
38114	ADAM JEFFERSON	male	22	2013-01-12 20:11:41	FRANCE	2	69
38115	FIONA THOMPSON	female	26	2012-04-22 03:10:30	USA	0	0
38116	POLLY PETERSON	female	23	2011-06-16 18:45:48	USA	1	3
38117	DAVID THATCHER	male	21	2012-07-03 22:50:43	MEXICO	5	77
38118	THOMAS ANTHONY	male	24	2012-05-14 11:33:29	MEXICO	0	28
38119	GEORGE CLARKE	male	21	2013-02-20 16:34:44	CANADA	4	10
38120	HELEN BROWN	female	28	2012-07-26 08:29:01	USA	0	1
38121	RUTH MILLER	female	18	2012-08-19 01:00:17	USA	1	4
38122	ANTHONY JOHNSON	male	18	2011-02-28 19:06:12	USA	3	6
38123	DIANA ROBINSON	female	20	2012-09-07 16:50:27	USA	58	54
38124	DAVID WALKER	male	24	2011-10-09 17:14:34	FRANCE	1	2
38125	LAURA PETERS	female	21	2013-01-10 00:57:24	USA	0	67
38126	JENNIFER JEFFERSON	female	20	2012-11-16 02:04:21	UK	57	95
38127	WILLIAM PETERS	male	18	2012-07-30 16:23:54	USA	1	52
38128	ADAM BROWN	male	22	2012-11-10 04:25:05	UK	2	7
38129	KAREN TAYLOR	female	25	2012-08-18 06:05:32	USA	0	9
38130	DEBORAH ROBERTSON	female	18	2011-08-28 04:56:08	CANADA	0	0
38131	ELIZABETH CLARK	female	24	2011-01-04 07:23:18	USA	1	79
38132	GEORGE BROWN	male	18	2013-01-19 07:42:56	FRANCE	34	4
38133	CAROL THATCHER	female	18	2012-02-21 23:26:07	FRANCE	0	2
38134	PAUL JONES	male	19	2011-04-20 03:30:34	UK	0	23
38135	FIONA DAVIDSON	female	21	2012-03-11 07:20:34	USA	4	65
38136	CHARLES PETERS	male	23	2011-10-29 14:52:00	MEXICO	0	7
38137	MARGARET ANDREWS	female	25	2011-08-20 23:28:27	UK	22	3
38138	DEBORAH GRANT	female	20	2011-04-06 06:26:12	UK	0	100
38139	BARBARA STEVENS	female	24	2012-09-08 22:14:20	CANADA	3	10
38140	MICHELLE PETERS	female	24	2011-11-17 08:50:27	UK	4	7
38141	HUGH DAVIDSON	male	19	2012-11-12 00:42:15	USA	5	7
38142	URSULA SMYTHE	female	20	2013-01-26 11:29:40	UK	18	48
38143	ROBYN MARTIN	female	21	2011-12-14 02:46:51	MEXICO	5	7
38144	DOROTHY SMITH	female	21	2012-01-17 08:51:08	UK	57	9
38145	FELICITY JEFFERSON	female	18	2012-06-05 04:47:46	USA	0	72
38146	STEVEN HALL	male	18	2012-07-14 12:45:59	FRANCE	4	25
38147	ALISON BURROWS	female	26	2011-04-23 22:12:51	USA	3	6
38148	EVE THATCHER	female	28	2013-02-20 08:15:00	USA	7	10
38149	BRIAN RODRIGUEZ	male	20	2012-09-19 16:45:08	USA	87	7
38150	WENDY KIRBY	female	18	2011-03-21 00:20:31	CANADA	0	0
38151	HELEN YORKE	female	30	2012-01-10 18:20:09	USA	9	4
38152	NANCY LAKE	female	18	2011-05-29 07:49:22	USA	3	92
38153	SUSAN GARCIA	female	18	2011-12-14 10:37:02	USA	0	14
38154	KIMBERLY THOMAS	female	20	2011-09-28 01:40:20	USA	0	4
38155	DONALD LEWIS	male	19	2011-08-12 23:35:22	MEXICO	73	2
38156	DOROTHY LAKE	female	21	2012-09-15 07:35:03	USA	86	7
38157	LISA WILLIAMS	female	20	2011-08-01 17:46:29	USA	9	19
38158	MARGARET WASHINGTON	female	22	2012-01-23 20:05:28	USA	0	7
38159	ROBERT BURROWS	male	25	2012-06-11 15:01:26	USA	4	5
38160	VICTORIA BURROWS	female	22	2012-06-05 03:46:47	USA	0	3
38161	CHARLOTTE WHITE	female	18	2012-02-19 13:54:54	USA	92	5
38162	NANCY STEVENS	female	19	2012-02-11 23:22:27	USA	2	55
38163	MARY TAYLOR	female	20	2012-02-04 03:26:01	USA	87	7
38164	TERRY LEWIS	male	18	2011-01-03 02:25:27	UK	0	8
38165	SHARON JACKSON	female	22	2011-10-01 20:05:08	USA	31	10
38166	NANCY WHITE	female	24	2012-12-02 19:29:35	USA	1	8
38167	MARCUS TAYLOR	male	26	2012-09-09 07:19:58	FRANCE	0	2
38168	RICHARD WILSON	male	21	2011-04-26 01:16:18	FRANCE	3	7
38169	CHARLOTTE MARTINEZ	female	26	2011-08-04 10:10:12	UK	4	4
38170	ANTHONY ANDREWS	male	18	2013-02-07 23:17:20	USA	0	10
38171	VICTORIA LAKE	female	25	2011-12-12 10:19:03	MEXICO	4	9
38172	URSULA WILLIAMS	female	22	2011-04-10 21:39:09	EGYPT	0	6
38173	BERYL MARTIN	female	26	2012-11-29 13:48:16	USA	54	3
38174	LAURA LEE	female	21	2011-07-02 19:14:00	UK	63	0
38175	HELEN THATCHER	female	18	2012-11-02 23:07:24	FRANCE	2	6
38176	JAMES ANDERSON	male	20	2011-02-26 08:28:05	USA	2	4
38177	LINDA WHITE	female	22	2011-02-26 16:05:27	USA	61	1
38178	DEBORAH WILSON	female	21	2011-08-01 04:43:47	CANADA	5	27
38179	DOROTHY PETERS	female	24	2012-10-19 21:28:28	USA	0	55
38180	MARK GARCIA	male	18	2012-08-06 01:20:18	USA	47	3
38181	ROGER CLARKE	male	23	2011-12-20 19:35:15	USA	3	42
38182	ALISON LEWIS	female	23	2012-01-06 15:39:21	USA	0	13
38183	ANTHONY ROBINSON	male	22	2013-02-18 18:52:22	CANADA	54	68
38184	ANN LAKE	female	18	2012-04-18 01:39:47	UK	82	5
38185	RONALD ANTHONY	male	21	2012-08-04 03:46:25	USA	1	3
38186	PAUL MARTIN	male	19	2011-07-24 01:12:51	UK	46	8
38187	ALISON LEWIS	female	23	2012-01-22 08:44:04	USA	0	10
38188	ALISON JACKSON	female	19	2011-03-04 07:05:32	UK	95	1
38189	MARY THATCHER	female	30	2013-02-07 03:35:15	UK	0	8
38190	CAROL STEVENS	female	18	2013-02-10 00:26:39	GERMANY	0	35
38191	DONALD DENT	male	23	2012-07-20 03:53:02	GERMANY	5	35
38192	KEVIN JACKSON	male	20	2012-09-21 21:39:21	CANADA	3	3
38193	JENNIFER KIRK	female	27	2012-10-06 10:50:11	USA	5	54
38194	HELEN WHITE	female	21	2013-01-17 20:53:22	UK	0	38
38195	CHERYL THOMPSON	female	18	2011-03-04 14:42:44	GERMANY	6	3
38196	LAURA THOMPSON	female	19	2012-12-15 14:11:34	USA	1	4
38197	VICTORIA KIRK	female	18	2011-10-09 18:26:48	USA	2	8
38198	POLLY RODRIGUEZ	female	25	2011-12-21 16:16:12	USA	0	7
38199	BERYL HALL	female	18	2011-09-03 23:02:42	CANADA	0	2
38200	LINDA BROWN	female	24	2011-11-24 21:51:37	UK	11	97
38201	JASON LEE	male	20	2012-12-13 17:34:58	UK	4	4
38202	SUSAN ANDREWS	female	20	2011-08-25 02:07:32	USA	0	81
38203	ALISON ABEL	female	20	2012-03-16 20:06:42	USA	0	1
38204	SANDRA EDWARDS	female	20	2012-01-08 23:11:26	USA	19	76
38205	NANCY WHITE	female	21	2012-04-22 07:54:55	UK	4	2
38206	ALISON LAKE	female	26	2013-02-12 14:27:38	UK	0	9
38207	JASON OATES	male	29	2011-08-09 20:59:16	USA	0	10
38208	ANN JACKSON	female	23	2011-04-19 02:27:02	USA	2	4
38209	CHARLES WILSON	male	21	2011-06-07 08:57:37	UK	70	0
38210	DEBORAH CLARKE	female	19	2012-11-14 15:15:10	UK	0	8
38211	ELIZABETH KIRK	female	18	2012-09-24 23:12:41	USA	42	2
38212	KEVIN ANDERSON	male	26	2011-08-21 23:24:24	GERMANY	0	40
38213	LUCY GARCIA	female	26	2013-02-23 12:04:01	FRANCE	6	3
38214	LAURA TAYLOR	female	29	2012-08-23 06:51:20	UK	1	9
38215	HELEN GARCIA	female	18	2013-01-20 07:06:32	FRANCE	0	5
38216	MARGARET MARTIN	female	24	2012-08-28 21:30:56	USA	0	8
38217	MATTHEW WILLIAMS	male	18	2011-12-18 17:31:36	USA	0	1
38218	MARGARET ABEL	female	21	2012-10-04 11:34:35	CANADA	0	2
38219	LINDA ROBERTSON	female	21	2012-08-02 00:33:47	USA	76	1
38220	KENNETH CLARK	male	19	2011-11-21 04:25:53	USA	0	1
38221	DONNA STEVENS	female	22	2012-03-26 16:38:32	USA	0	5
38222	SIMON WALKER	male	23	2011-09-24 07:28:16	GERMANY	95	50
38223	VICTORIA ANDREWS	female	26	2012-12-16 01:31:28	USA	0	12
38224	CHRISTOPHER HARRIS	male	18	2011-05-28 04:34:09	UK	3	13
38225	EVE HARRIS	female	19	2011-07-23 13:09:06	CANADA	0	44
38226	ALISON ANTHONY	female	18	2011-12-17 19:50:48	USA	0	7
38227	TABITHA OATES	female	18	2011-11-04 06:27:59	USA	2	65
38228	LAURA LAKE	female	25	2012-01-08 12:26:12	USA	0	0
38229	MARY MILLER	female	18	2011-08-19 09:37:17	UK	13	6
38230	MARIA JOHNSON	female	24	2013-01-28 01:30:09	UK	5	8
38231	MARK LEWIS	male	28	2012-01-11 16:43:40	USA	0	3
38232	ROBERT ABEL	male	22	2011-03-14 23:11:57	UK	0	0
38233	TABITHA ROBERTSON	female	22	2011-06-09 13:29:30	GERMANY	18	1
38234	ALISON BURROWS	female	22	2011-06-22 04:37:41	USA	4	87
38235	TERRY HARRIS	male	21	2011-10-05 08:36:43	UK	5	33
38236	CHARLOTTE BAKER	female	20	2013-01-24 18:51:10	UK	0	27
38237	BARBARA ANTHONY	female	27	2011-02-01 07:10:01	USA	5	8
38238	ANNE THOMPSON	female	25	2011-03-06 09:02:12	UK	2	2
38239	BERYL LEWIS	female	19	2012-07-24 15:24:33	USA	32	9
38240	ANNE WILSON	female	21	2011-09-02 12:37:05	UK	1	9
38241	HELEN TAYLOR	female	25	2011-10-22 02:30:13	USA	35	24
38242	SUSAN THOMPSON	female	28	2011-04-02 06:55:31	UK	0	64
38243	BARBARA THOMAS	female	24	2011-09-15 18:23:38	USA	98	6
38244	GEORGE JOHNSON	male	21	2011-01-21 14:52:24	USA	0	2
38245	SANDRA MARTINEZ	female	24	2011-03-09 19:29:13	USA	41	3
38246	HAROLD JONES	male	20	2011-01-04 07:24:29	USA	1	2
38247	STEVEN CLARKSON	male	21	2011-01-16 10:51:29	UK	5	8
38248	ANNA YORKE	female	19	2011-02-27 08:43:50	GERMANY	16	7
38249	HELENA PETERS	female	21	2012-07-01 21:51:44	USA	2	0
38250	RONALD CLARK	male	23	2011-11-03 07:57:01	FRANCE	0	71
38251	PATRICIA LAKE	female	29	2011-09-10 07:23:42	FRANCE	0	8
38252	CHRISTOPHER MARTINEZ	male	21	2011-09-26 03:00:22	GERMANY	2	7
38253	VICTORIA ANDREWS	female	19	2012-06-14 14:12:35	USA	4	43
38254	JENNIFER KIRBY	female	19	2012-08-26 17:41:40	FRANCE	0	44
38255	ANN JACKSON	female	24	2011-07-28 23:19:25	UK	0	53
38256	ALISON MAJOR	female	22	2011-04-15 03:07:52	USA	1	4
38257	LINDA OATES	female	26	2011-01-22 11:22:45	FRANCE	14	38
38258	KAREN JEFFERSON	female	23	2012-03-06 18:14:32	UK	95	8
38259	ANNE CLARKE	female	22	2011-01-24 05:11:50	USA	0	31
38260	CHERYL ANTHONY	female	28	2012-11-03 14:38:49	USA	3	86
38261	HELENA THOMPSON	female	25	2012-10-22 04:00:22	UK	0	75
38262	LAURA THATCHER	female	20	2011-04-07 01:55:20	MEXICO	0	2
38263	ELIZABETH JOHNSON	female	24	2011-04-15 07:06:27	CANADA	2	91
38264	ANN WILSON	female	23	2012-11-25 03:24:36	FRANCE	5	36
38265	DEBORAH THOMPSON	female	25	2013-02-13 09:43:27	USA	0	8
38266	DONALD WILLIAMS	male	18	2012-06-22 12:41:58	USA	0	6
38267	DOROTHY LAKE	female	19	2012-10-24 11:17:21	UK	0	5
38268	MARGARET BROWN	female	28	2011-04-22 10:33:54	USA	33	5
38269	WENDY HALL	female	20	2012-01-12 20:54:13	USA	0	5
38270	CHARLES JEFFRIES	male	20	2011-06-10 23:15:24	USA	21	35
38271	TABITHA THOMPSON	female	18	2011-06-16 06:39:14	USA	4	53
38272	KAREN ANDREWS	female	18	2012-06-13 02:35:22	UK	0	6
38273	GEORGE BROWN	male	18	2012-12-09 22:04:28	USA	52	8
38274	HUGH WHITE	male	18	2012-04-08 08:50:58	UK	0	27
38275	CAROL CLARKE	female	21	2012-09-03 05:41:00	USA	19	3
38276	FIONA HALL	female	18	2012-10-28 07:29:07	USA	2	55
38277	CAROL JOHNSON	female	19	2012-01-21 14:29:56	USA	3	57
38278	FELICITY MARTIN	female	18	2011-10-15 02:02:05	CANADA	1	0
38279	ROBYN JEFFRIES	female	26	2013-01-26 17:20:21	FRANCE	0	4
38280	ROBERT SMITH	male	21	2011-04-03 03:58:51	UK	0	8
38281	JUDITH THOMAS	female	18	2012-11-24 19:34:56	USA	4	98
38282	JAMES TAYLOR	male	28	2011-04-26 19:26:19	FRANCE	5	4
38283	VICTORIA DENT	female	19	2012-03-04 22:03:56	USA	0	10
38284	ANTHONY LAKE	male	20	2012-08-15 13:09:22	UK	4	56
38285	DEBORAH LEWIS	female	20	2011-03-18 03:37:54	USA	0	2
38286	SARAH DENT	female	21	2011-06-25 14:44:46	USA	0	9
38287	MARCUS ABEL	male	24	2012-12-03 16:58:38	GERMANY	1	5
38288	MARGARET KIRK	female	24	2013-01-01 10:44:19	USA	67	67
38289	RICHARD LAKE	male	19	2012-07-22 02:36:20	USA	4	53
38290	SANDRA WASHINGTON	female	20	2011-08-31 21:36:41	USA	86	75
38291	FIONA WILSON	female	28	2012-02-26 20:41:27	USA	0	8
38292	CHRISTOPHER WILSON	male	25	2013-02-10 10:00:41	USA	0	9
38293	HELEN BROWN	female	18	2011-11-27 20:02:55	USA	0	0
38294	PATRICIA OATES	female	26	2011-03-03 20:25:22	USA	0	8
38295	MARIA HARRIS	female	19	2013-01-05 23:26:20	USA	98	45
38296	ANNA KIRK	female	18	2012-01-24 11:06:33	UK	0	85
38297	BERYL BAKER	female	23	2011-10-02 11:53:48	FRANCE	0	7
38298	BERYL THOMAS	female	23	2011-07-11 06:03:14	USA	0	4
38299	NANCY MARTIN	female	20	2012-02-21 06:18:22	UK	99	53
38300	ARTHUR JONES	male	20	2011-09-26 20:33:13	USA	0	97
38301	TABITHA HALL	female	20	2011-12-15 22:54:44	USA	50	95
38302	BERYL CLARKSON	female	23	2013-01-01 09:01:36	GERMANY	0	80
38303	KAREN EDWARDS	female	23	2012-07-22 16:53:54	UK	31	0
38304	CHRISTOPHER KIRBY	male	20	2013-01-06 18:43:17	USA	3	3
38305	VICTORIA TAYLOR	female	21	2011-02-14 17:30:44	USA	33	4
38306	THOMAS JOHNSON	male	19	2013-01-16 15:13:53	FRANCE	66	3
38307	PATRICIA MAJOR	female	24	2012-05-20 14:45:19	FRANCE	1	30
38308	TABITHA BURROWS	female	28	2012-09-26 21:45:47	UK	3	99
38309	URSULA ANDERSON	female	22	2011-12-07 03:34:49	GERMANY	2	35
38310	FIONA BAKER	female	21	2011-09-26 04:36:41	USA	4	0
38311	EDWIN HARRISON	male	28	2013-01-22 21:33:32	USA	94	58
38312	ANTHONY PETERS	male	23	2011-03-01 06:54:28	USA	43	4
38313	JUDITH BURROWS	female	19	2012-05-15 23:37:42	GERMANY	97	9
38314	TABITHA GARCIA	female	18	2011-10-16 23:34:56	USA	60	59
38315	MARY CLARK	female	19	2011-11-06 01:15:25	EGYPT	82	0
38316	ARTHUR SMITH	male	19	2011-04-15 19:45:23	USA	0	31
38317	EDWARD MOORE	male	23	2011-11-21 02:58:19	UK	0	5
38318	ROBYN PETERS	female	20	2012-02-11 07:37:20	USA	73	3
38319	DIANA TAYLOR	female	23	2011-09-02 07:18:47	UK	99	6
38320	MARIA BROWN	female	19	2011-09-22 10:43:11	USA	0	71
38321	LINDA MARTIN	female	18	2013-01-17 05:59:33	UK	0	1
38322	DIANA CLARKE	female	22	2012-03-11 03:40:20	USA	0	8
38323	BERYL THATCHER	female	21	2013-01-30 15:06:36	UK	5	5
38324	DIANA GRANT	female	26	2011-03-21 11:33:07	USA	1	4
38325	ROGER LEWIS	male	18	2011-03-18 16:18:28	UK	5	33
38326	JESSICA DAVIES	female	20	2012-02-17 12:57:24	GERMANY	5	3
38327	JAMES WILSON	male	20	2011-05-04 17:30:43	USA	5	5
38328	SANDRA BROWN	female	22	2012-12-06 18:16:48	CANADA	83	2
38329	VICTORIA LEE	female	21	2012-10-07 19:58:40	UK	0	7
38330	FELICITY EDWARDS	female	22	2012-05-15 20:29:18	USA	88	0
38331	ALISON DENT	female	19	2012-02-27 00:45:59	UK	4	34
38332	CHARLES STEVENS	male	27	2013-01-18 03:40:25	EGYPT	0	0
38333	CHERYL WILSON	female	23	2011-06-08 23:33:23	USA	56	0
38334	ROBERT MILLER	male	23	2011-09-16 18:38:43	USA	0	2
38335	BARBARA SMYTHE	female	18	2013-01-25 12:05:56	MEXICO	5	23
38336	DONALD CLARKSON	male	26	2012-08-21 23:22:27	USA	68	39
38337	BARBARA GARCIA	female	23	2011-10-15 05:29:34	USA	4	11
38338	SHARON GRANT	female	23	2012-01-16 10:05:20	MEXICO	84	7
38339	MARIA ABEL	female	25	2011-11-10 02:11:37	USA	5	6
38340	SARAH MAJOR	female	20	2012-01-20 00:14:14	USA	59	8
38341	DEBORAH MARTINEZ	female	19	2011-03-19 12:09:02	CANADA	4	7
38342	EDGAR DAVIDSON	male	25	2011-12-24 14:21:50	GERMANY	0	10
38343	MICHELLE TAYLOR	female	19	2011-02-28 17:57:04	USA	0	10
38344	KEVIN WALKER	male	20	2011-12-08 17:39:39	USA	15	98
38345	PATRICIA CLARKSON	female	24	2011-10-10 11:01:32	FRANCE	1	29
38346	DONNA WILLIAMS	female	18	2012-12-20 08:48:35	FRANCE	39	6
38347	DONNA ANTHONY	female	27	2012-02-21 23:48:55	FRANCE	0	25
38348	EDGAR JEFFRIES	male	22	2011-06-01 15:18:54	GERMANY	2	6
38349	MARY JACKSON	female	21	2011-12-07 20:15:05	USA	1	0
38350	ADAM MARTINEZ	male	18	2012-04-30 15:47:30	USA	5	49
38351	RUTH WHITE	female	19	2012-12-18 21:06:07	UK	0	7
38352	LISA WHITE	female	30	2011-12-08 04:22:34	USA	0	19
38353	DANIEL JACKSON	male	23	2012-09-29 05:40:28	FRANCE	0	4
38354	HERBERT DAVIES	male	21	2012-09-23 00:25:24	UK	3	9
38355	NANCY THATCHER	female	21	2011-09-20 03:48:38	USA	0	24
38356	DIANA CLARKE	female	21	2011-05-01 15:19:21	GERMANY	2	8
38357	CHARLES RODRIGUEZ	male	18	2011-08-03 22:32:35	EGYPT	3	1
38358	KAREN THATCHER	female	18	2011-01-25 03:12:06	GERMANY	86	10
38359	KEVIN JEFFERSON	male	19	2011-02-01 01:03:36	USA	8	40
38360	EDWARD DAVIES	male	22	2011-06-04 23:46:22	CANADA	0	1
38361	KEVIN WHITE	male	22	2013-02-21 23:35:17	MEXICO	0	28
38362	MARIA JEFFRIES	female	28	2011-04-12 18:13:22	USA	0	0
38363	MICHELLE LEWIS	female	21	2012-11-18 06:59:26	USA	77	5
38364	POLLY MARTIN	female	20	2012-10-16 13:37:07	CANADA	2	3
38365	BERYL CLARKSON	female	25	2011-12-30 21:18:14	USA	76	48
38366	JAMES ANDREWS	male	20	2011-08-02 22:02:17	USA	3	8
38367	ADAM GRANT	male	28	2011-02-07 17:05:27	GERMANY	2	5
38368	TABITHA JACKSON	female	23	2011-01-01 01:44:13	USA	0	6
38369	ROBYN DAVIES	female	20	2011-05-27 23:08:13	GERMANY	25	0
38370	CHERYL OATES	female	18	2012-03-23 02:02:48	GERMANY	3	5
38371	URSULA MAJOR	female	28	2011-12-24 08:08:21	GERMANY	0	2
38372	ROGER CLARK	male	18	2011-05-11 01:29:49	MEXICO	1	4
38373	BARBARA DAVIDSON	female	19	2011-08-01 03:37:34	UK	0	6
38374	RUTH ROBINSON	female	21	2011-12-15 02:11:43	USA	0	22
38375	MARCUS CLARKE	male	21	2011-01-26 17:40:15	USA	0	7
38376	RUTH MAJOR	female	20	2011-01-24 19:01:00	FRANCE	1	4
38377	FIONA THOMAS	female	20	2012-12-08 01:52:21	UK	0	4
38378	NANCY ROBINSON	female	29	2011-03-23 08:16:34	FRANCE	0	4
38379	MARGARET CLARKSON	female	21	2011-03-19 10:06:07	USA	4	46
38380	RUTH ANTHONY	female	30	2012-01-05 08:20:30	USA	3	44
38381	JASON WHITE	male	20	2012-04-05 23:17:11	USA	3	3
38382	HELENA OATES	female	20	2011-06-02 12:55:31	USA	0	99
38383	DAVID STEVENS	male	25	2011-06-16 04:18:21	USA	88	0
38384	JUDITH WASHINGTON	female	23	2012-05-28 14:55:33	USA	0	10
38385	LAURA WHITE	female	20	2012-07-28 20:49:23	GERMANY	5	26
38386	CHERYL DAVIES	female	18	2011-01-19 12:43:41	USA	3	47
38387	JOHN CLARK	male	20	2011-10-28 22:51:53	EGYPT	76	52
38388	URSULA LEWIS	female	23	2012-01-30 03:06:18	USA	0	63
38389	URSULA JEFFRIES	female	24	2011-03-30 17:07:53	USA	41	87
38390	EDGAR ANTHONY	male	25	2011-06-09 09:17:36	USA	4	26
38391	ELIZABETH THATCHER	female	27	2011-02-20 06:50:37	USA	44	10
38392	MARK CLARK	male	21	2012-05-22 07:31:14	CANADA	2	10
38393	PHILIP WILLIAMS	male	21	2013-01-03 12:43:39	MEXICO	3	33
38394	DONNA KIRK	female	30	2011-06-05 12:48:19	USA	17	68
38395	MICHAEL YORKE	male	20	2012-02-04 19:07:19	UK	0	3
38396	KEVIN CLARK	male	20	2011-06-04 08:40:17	USA	0	88
38397	HELEN ANDREWS	female	27	2012-07-01 06:37:45	UK	0	4
38398	NANCY BROWN	female	18	2012-09-19 04:17:30	USA	0	10
38399	JESSICA WILLIAMS	female	23	2011-09-22 03:07:29	USA	0	10
38400	HELENA JONES	female	18	2012-03-18 17:56:16	USA	2	4
38401	ROBYN RODRIGUEZ	female	18	2011-01-17 21:40:39	UK	0	88
